180,0.25
181,0.375
182,0.375
183,0.375
184,0.375
185,0.375
186,0.375
187,0.25
188,0.25
189,0.125
190,0.125
191,0.25
192,0.375
193,0.375
194,0.375
195,0.375
196,0.5
197,0.5
198,0.5
199,0.375
200,0.25
201,0.125
202,0.25
203,0.375
204,0.375
205,0.375
206,0.5
207,0.5
208,0.625
209,0.625
210,0.625
211,0.5
212,0.5
213,0.5
214,0.375
215,0.375
216,0.375
217,0.375
218,0.25
219,0.25
220,0.125
221,0.25
222,0.375
223,0.5
224,0.375
225,0.375
226,0.375
227,0.375
228,0.375
229,0.375
230,0.375
231,0.25
232,0.375
233,0.375
234,0.375
235,0.5
236,0.5
237,0.5
238,0.375
239,0.5
240,0.375
241,0.5
242,0.5
243,0.375
244,0.5
245,0.5
246,0.5
247,0.5
248,0.625
249,0.625
250,0.75
251,0.75
252,0.625
253,0.625
254,0.625
255,0.5
256,0.5
257,0.5
258,0.5
259,0.5
260,0.5
261,0.375
262,0.5
263,0.625
264,0.5
265,0.375
266,0.25
267,0.375
268,0.5
269,0.5
270,0.5
271,0.375
272,0.5
273,0.625
274,0.625
275,0.625
276,0.625
277,0.75
278,0.625
279,0.625
280,0.625
281,0.625
282,0.625
283,0.5
284,0.375
285,0.25
286,0.375
287,0.5
288,0.375
289,0.375
290,0.5
291,0.5
292,0.5
293,0.5
294,0.375
295,0.375
296,0.375
297,0.25
298,0.25
299,0.375
300,0.375
301,0.375
302,0.375
303,0.25
304,0.25
305,0.375
306,0.375
307,0.25
308,0.25
309,0.25
310,0.375
311,0.375
312,0.375
313,0.25
314,0.125
315,0.125
316,0.25
317,0.25
318,0.125
319,0.125
320,0.25
321,0.25
322,0.25
323,0.25
324,0.125
325,0.25
326,0.25
327,0.25
328,0.125
329,0.25
330,0.25
331,0.25
332,0.375
333,0.375
334,0.5
335,0.625
336,0.75
337,0.625
338,0.625
339,0.625
340,0.625
341,0.625
342,0.625
343,0.5
344,0.375
345,0.5
346,0.5
347,0.5
348,0.5
349,0.375
350,0.25
351,0.25
352,0.25
353,0.25
354,0.375
355,0.5
356,0.5
357,0.625
358,0.625
359,0.75
360,0.875
361,0.875
362,0.75
363,0.625
364,0.625
365,0.5
366,0.625
367,0.5
368,0.5
369,0.375
370,0.5
371,0.5
372,0.375
373,0.375
374,0.375
375,0.375
376,0.25
377,0.375
378,0.25
379,0.25
380,0.375
381,0.375
382,0.375
383,0.375
384,0.375
385,0.25
386,0.375
387,0.5
388,0.375
389,0.5
390,0.5
391,0.5
392,0.625
393,0.625
394,0.625
395,0.5
396,0.5
397,0.375
398,0.25
399,0.375
400,0.25
401,0.375
402,0.375
403,0.5
404,0.5
405,0.5
406,0.5
407,0.375
408,0.5
409,0.375
410,0.25
411,0.125
412,0.25
413,0.375
414,0.375
415,0.375
416,0.375
417,0.5
418,0.5
419,0.5
420,0.375
421,0.375
422,0.5
423,0.625
424,0.5
425,0.5
426,0.5
427,0.5
428,0.5
429,0.5
430,0.375
431,0.375
432,0.5
433,0.5
434,0.625
435,0.75
436,0.875
437,0.75
438,0.75
439,0.625
440,0.625
441,0.5
442,0.5
443,0.375
444,0.25
445,0.25
446,0.375
447,0.5
448,0.375
449,0.5
450,0.5
451,0.5
452,0.5
453,0.625
454,0.625
455,0.5
456,0.625
457,0.5
458,0.375
459,0.375
460,0.375
461,0.375
462,0.25
463,0.375
464,0.375
465,0.375
466,0.375
467,0.375
468,0.5
469,0.375
470,0.5
471,0.375
472,0.25
473,0.25
474,0.375
475,0.375
476,0.375
477,0.375
478,0.375
479,0.5
480,0.5
481,0.5
482,0.375
483,0.5
484,0.5
485,0.5
486,0.375
487,0.25
488,0.375
489,0.5
490,0.5
491,0.5
492,0.375
493,0.5
494,0.625
495,0.75
496,0.625
497,0.625
498,0.625
499,0.625
500,0.75
501,0.75
502,0.75
503,0.625
504,0.75
505,0.75
506,0.75
507,0.75
508,0.625
509,0.5
510,0.5
511,0.5
512,0.5
513,0.375
514,0.5
515,0.375
516,0.375
517,0.375
518,0.25
519,0.25
520,0.25
521,0.375
522,0.25
523,0.25
524,0.25
525,0.25
526,0.25
527,0.375
528,0.25
529,0.125
530,0.25
531,0.25
532,0.375
533,0.375
534,0.5
535,0.375
536,0.5
537,0.625
538,0.5
539,0.5
540,0.375
541,0.375
542,0.375
543,0.5
544,0.5
545,0.5
546,0.625
547,0.625
548,0.75
549,0.875
550,0.75
551,0.75
552,0.625
553,0.625
554,0.5
555,0.625
556,0.5
557,0.5
558,0.625
559,0.5
560,0.625
561,0.5
562,0.5
563,0.375
564,0.375
565,0.25
566,0.25
567,0.375
568,0.25
569,0.25
570,0.25
571,0.25
572,0.25
573,0.25
574,0.125
575,0.125
576,0.125
577,0.25
578,0.375
579,0.375
580,0.375
581,0.375
582,0.375
583,0.25
584,0.375
585,0.25
586,0.25
587,0.375
588,0.375
589,0.5
590,0.5
591,0.5
592,0.375
593,0.5
594,0.5
595,0.375
596,0.375
597,0.25
598,0.375
599,0.375
600,0.5
601,0.375
602,0.25
603,0.25
604,0.25
605,0.25
606,0.25
607,0.25
608,0.125
609,0.125
610,0.25
611,0.25
612,0.25
613,0.375
614,0.25
615,0.25
616,0.375
617,0.5
618,0.375
619,0.375
620,0.5
621,0.375
622,0.5
623,0.625
624,0.625
625,0.5
626,0.5
627,0.5
628,0.375
629,0.5
630,0.5
631,0.375
632,0.375
633,0.5
634,0.625
635,0.625
636,0.625
637,0.5
638,0.375
639,0.375
640,0.25
641,0.125
642,0.0
643,0.0
644,0.0
645,0.0
646,0.125
647,0.125
648,0.25
649,0.25
650,0.25
651,0.25
652,0.25
653,0.375
654,0.375
655,0.5
656,0.375
657,0.375
658,0.375
659,0.5
660,0.5
661,0.375
662,0.25
663,0.25
664,0.25
665,0.25
666,0.25
667,0.125
668,0.125
669,0.125
670,0.125
671,0.125
672,0.125
673,0.25
674,0.375
675,0.375
676,0.375
677,0.5
678,0.5
679,0.375
680,0.5
681,0.5
682,0.375
683,0.375
684,0.5
685,0.375
686,0.375
687,0.5
688,0.375
689,0.25
690,0.25
691,0.25
692,0.125
693,0.125
694,0.25
695,0.125
696,0.125
697,0.125
698,0.25
699,0.25
700,0.25
701,0.25
702,0.125
703,0.25
704,0.25
705,0.375
706,0.375
707,0.375
708,0.375
709,0.5
710,0.5
711,0.375
712,0.5
713,0.5
714,0.375
715,0.5
716,0.625
717,0.625
718,0.625
719,0.75
720,0.625
721,0.5
722,0.625
723,0.5
724,0.5
725,0.375
726,0.375
727,0.25
728,0.25
729,0.375
730,0.375
731,0.375
732,0.25
733,0.375
734,0.375
735,0.5
736,0.5
737,0.5
738,0.375
739,0.375
740,0.375
741,0.375
742,0.375
743,0.25
744,0.25
745,0.125
746,0.125
747,0.25
748,0.375
749,0.375
750,0.375
751,0.375
752,0.5
753,0.625
754,0.625
755,0.5
756,0.5
757,0.375
758,0.5
759,0.5
760,0.375
761,0.25
762,0.375
763,0.375
764,0.25
765,0.25
766,0.125
767,0.125
768,0.25
769,0.375
770,0.25
771,0.25
772,0.25
773,0.25
774,0.25
775,0.25
776,0.125
777,0.0
778,0.125
779,0.125
780,0.25
781,0.25
782,0.375
783,0.375
784,0.375
785,0.375
786,0.375
787,0.375
788,0.375
789,0.5
790,0.5
791,0.5
792,0.5
793,0.5
794,0.5
795,0.625
796,0.625
797,0.5
798,0.5
799,0.5
800,0.5
801,0.5
802,0.375
803,0.25
804,0.125
805,0.125
806,0.125
807,0.125
808,0.25
809,0.25
810,0.25
811,0.25
812,0.25
813,0.375
814,0.375
815,0.375
816,0.25
817,0.25
818,0.25
819,0.25
820,0.25
821,0.125
822,0.125
823,0.125
824,0.125
825,0.125
826,0.25
827,0.25
828,0.25
829,0.375
830,0.375
831,0.375
832,0.375
833,0.375
834,0.25
835,0.375
836,0.375
837,0.25
838,0.25
839,0.25
840,0.25
841,0.375
842,0.5
843,0.375
844,0.375
845,0.375
846,0.25
847,0.25
848,0.375
849,0.25
850,0.25
851,0.25
852,0.375
853,0.5
854,0.5
855,0.5
856,0.375
857,0.375
858,0.25
859,0.375
860,0.25
861,0.125
862,0.25
863,0.25
864,0.375
865,0.5
866,0.5
867,0.375
868,0.375
869,0.375
870,0.25
871,0.375
872,0.25
873,0.125
874,0.25
875,0.375
876,0.375
877,0.375
878,0.375
879,0.25
880,0.25
881,0.25
882,0.125
883,0.125
884,0.125
885,0.25
886,0.375
887,0.375
888,0.5
889,0.625
890,0.75
891,0.625
892,0.625
893,0.5
894,0.5
895,0.625
896,0.5
897,0.375
898,0.375
899,0.375
900,0.5
901,0.5
902,0.375
903,0.375
904,0.375
905,0.375
906,0.25
907,0.25
908,0.125
909,0.125
910,0.125
911,0.0
912,0.0
913,0.125
914,0.125
915,0.125
916,0.125
917,0.125
918,0.125
919,0.125
920,0.125
921,0.0
922,0.0
923,0.125
924,0.125
925,0.125
926,0.125
927,0.25
928,0.25
929,0.375
930,0.375
931,0.25
932,0.375
933,0.5
934,0.625
935,0.5
936,0.625
937,0.5
938,0.625
939,0.625
940,0.5
941,0.375
942,0.375
943,0.375
944,0.25
945,0.375
946,0.25
947,0.25
948,0.25
949,0.375
950,0.25
951,0.25
952,0.25
953,0.125
954,0.125
955,0.125
956,0.125
957,0.125
958,0.125
959,0.125
960,0.125
961,0.125
962,0.25
963,0.375
964,0.375
965,0.25
966,0.25
967,0.375
968,0.5
969,0.625
970,0.5
971,0.375
972,0.5
973,0.625
974,0.75
975,0.75
976,0.625
977,0.5
978,0.625
979,0.625
980,0.625
981,0.625
982,0.5
983,0.5
984,0.625
985,0.75
986,0.75
987,0.75
988,0.625
989,0.625
990,0.75
991,0.625
992,0.5
993,0.5
994,0.375
995,0.375
996,0.375
997,0.375
998,0.25
999,0.25
1000,0.25
1001,0.125
1002,0.125
1003,0.125
1004,0.25
1005,0.125
1006,0.25
1007,0.375
1008,0.5
1009,0.625
1010,0.625
1011,0.625
1012,0.5
1013,0.625
1014,0.5
1015,0.375
1016,0.375
1017,0.25
1018,0.25
1019,0.25
1020,0.375
1021,0.375
1022,0.375
1023,0.375
1024,0.375
1025,0.5
1026,0.5
1027,0.5
1028,0.5
1029,0.5
1030,0.5
1031,0.5
1032,0.375
1033,0.375
1034,0.375
1035,0.5
1036,0.5
1037,0.5
1038,0.625
1039,0.625
1040,0.625
1041,0.625
1042,0.75
1043,0.625
1044,0.5
1045,0.5
1046,0.5
1047,0.5
1048,0.5
1049,0.375
1050,0.375
1051,0.375
1052,0.375
1053,0.375
1054,0.375
1055,0.5
1056,0.625
1057,0.625
1058,0.5
1059,0.5
1060,0.625
1061,0.625
1062,0.625
1063,0.625
1064,0.625
1065,0.625
1066,0.625
1067,0.625
1068,0.5
1069,0.375
1070,0.375
1071,0.375
1072,0.375
1073,0.375
1074,0.375
1075,0.5
1076,0.625
1077,0.625
1078,0.5
1079,0.375
1080,0.375
1081,0.5
1082,0.625
1083,0.625
1084,0.5
1085,0.625
1086,0.625
1087,0.75
1088,0.75
1089,0.75
1090,0.625
1091,0.625
1092,0.75
1093,0.75
1094,0.75
1095,0.75
1096,0.625
1097,0.625
1098,0.625
1099,0.5
1100,0.375
1101,0.375
1102,0.5
1103,0.5
1104,0.625
1105,0.5
1106,0.5
1107,0.625
1108,0.75
1109,0.625
1110,0.625
1111,0.5
1112,0.375
1113,0.5
1114,0.625
1115,0.5
1116,0.375
1117,0.5
1118,0.5
1119,0.5
1120,0.5
1121,0.5
1122,0.5
1123,0.625
1124,0.625
1125,0.625
1126,0.625
1127,0.625
1128,0.75
1129,0.75
1130,0.75
1131,0.75
1132,0.875
1133,0.875
1134,0.875
1135,0.875
1136,0.75
1137,0.625
1138,0.5
1139,0.375
1140,0.25
1141,0.25
1142,0.25
1143,0.375
1144,0.375
1145,0.375
1146,0.375
1147,0.5
1148,0.625
1149,0.5
1150,0.375
1151,0.25
1152,0.25
1153,0.25
1154,0.375
1155,0.25
1156,0.25
1157,0.375
1158,0.5
1159,0.5
1160,0.625
1161,0.75
1162,0.625
1163,0.625
1164,0.625
1165,0.5
1166,0.5
1167,0.5
1168,0.5
1169,0.375
1170,0.375
1171,0.375
1172,0.25
1173,0.25
1174,0.125
1175,0.125
1176,0.0
1177,0.0
1178,0.125
1179,0.25
1180,0.25
1181,0.25
1182,0.25
1183,0.375
1184,0.375
1185,0.5
1186,0.5
1187,0.5
1188,0.625
1189,0.75
1190,0.875
1191,0.75
1192,0.75
1193,0.625
1194,0.625
1195,0.625
1196,0.625
1197,0.625
1198,0.5
1199,0.625
1200,0.625
1201,0.625
1202,0.625
1203,0.5
1204,0.375
1205,0.25
1206,0.25
1207,0.125
1208,0.25
1209,0.375
1210,0.25
1211,0.25
1212,0.25
1213,0.375
1214,0.375
1215,0.5
1216,0.375
1217,0.25
1218,0.375
1219,0.375
1220,0.375
1221,0.25
1222,0.375
1223,0.25
1224,0.25
1225,0.25
1226,0.125
1227,0.125
1228,0.125
1229,0.25
1230,0.25
1231,0.25
1232,0.25
1233,0.25
1234,0.25
1235,0.375
1236,0.5
1237,0.375
1238,0.375
1239,0.5
1240,0.5
1241,0.5
1242,0.625
1243,0.5
1244,0.375
1245,0.375
1246,0.25
1247,0.25
1248,0.375
1249,0.375
1250,0.375
1251,0.5
1252,0.625
1253,0.75
1254,0.75
1255,0.625
1256,0.625
1257,0.625
1258,0.625
1259,0.5
1260,0.5
1261,0.5
1262,0.5
1263,0.625
1264,0.625
1265,0.75
1266,0.625
1267,0.75
1268,0.75
1269,0.625
1270,0.75
1271,0.75
1272,0.75
1273,0.75
1274,0.875
1275,0.875
1276,0.875
1277,0.875
1278,0.75
1279,0.625
1280,0.5
1281,0.375
1282,0.375
1283,0.375
1284,0.25
1285,0.375
1286,0.5
1287,0.5
1288,0.625
1289,0.75
1290,0.625
1291,0.5
1292,0.5
1293,0.375
1294,0.375
1295,0.5
1296,0.5
1297,0.375
1298,0.375
1299,0.375
1300,0.375
1301,0.375
1302,0.25
1303,0.125
1304,0.0
1305,0.0
1306,0.125
1307,0.125
1308,0.125
1309,0.25
1310,0.25
1311,0.25
1312,0.375
1313,0.5
1314,0.375
1315,0.5
1316,0.5
1317,0.375
1318,0.375
1319,0.375
1320,0.25
1321,0.125
1322,0.125
1323,0.125
1324,0.25
1325,0.25
1326,0.375
1327,0.5
1328,0.5
1329,0.5
1330,0.625
1331,0.5
1332,0.375
1333,0.5
1334,0.375
1335,0.25
1336,0.375
1337,0.375
1338,0.25
1339,0.25
1340,0.375
1341,0.375
1342,0.5
1343,0.625
1344,0.625
1345,0.75
1346,0.875
1347,1.0
1348,0.875
1349,0.75
1350,0.75
1351,0.75
1352,0.75
1353,0.75
1354,0.75
1355,0.75
1356,0.75
1357,0.875
1358,0.875
1359,0.875
1360,0.75
1361,0.625
1362,0.5
1363,0.375
1364,0.375
1365,0.25
1366,0.125
1367,0.125
1368,0.25
1369,0.25
1370,0.375
1371,0.375
1372,0.375
1373,0.5
1374,0.5
1375,0.5
1376,0.5
1377,0.5
1378,0.375
1379,0.375
1380,0.375
1381,0.375
1382,0.5
1383,0.375
1384,0.25
1385,0.375
1386,0.5
1387,0.625
1388,0.75
1389,0.75
1390,0.75
1391,0.875
1392,0.875
1393,0.75
1394,0.625
1395,0.625
1396,0.625
1397,0.5
1398,0.375
1399,0.375
1400,0.375
1401,0.5
1402,0.625
1403,0.625
1404,0.5
1405,0.5
1406,0.5
1407,0.5
1408,0.625
1409,0.5
1410,0.375
1411,0.375
1412,0.375
1413,0.5
1414,0.5
1415,0.5
1416,0.5
1417,0.5
1418,0.5
1419,0.5
1420,0.5
1421,0.5
1422,0.625
1423,0.625
1424,0.5
1425,0.625
1426,0.625
1427,0.5
1428,0.625
1429,0.625
1430,0.625
1431,0.625
1432,0.625
1433,0.5
1434,0.625
1435,0.75
1436,0.625
1437,0.625
1438,0.625
1439,0.5
1440,0.625
1441,0.625
1442,0.5
1443,0.375
1444,0.375
1445,0.25
1446,0.25
1447,0.25
1448,0.125
1449,0.125
1450,0.25
1451,0.25
1452,0.25
1453,0.25
1454,0.125
1455,0.125
1456,0.125
1457,0.125
1458,0.0
1459,0.0
1460,0.125
1461,0.125
1462,0.25
1463,0.25
1464,0.375
1465,0.375
1466,0.375
1467,0.5
1468,0.375
1469,0.375
1470,0.25
1471,0.375
1472,0.375
1473,0.375
1474,0.5
1475,0.5
1476,0.625
1477,0.75
1478,0.75
1479,0.625
1480,0.5
1481,0.5
1482,0.5
1483,0.5
1484,0.375
1485,0.375
1486,0.5
1487,0.5
1488,0.5
1489,0.5
1490,0.375
1491,0.25
1492,0.25
1493,0.125
1494,0.0
1495,0.0
1496,0.125
1497,0.25
1498,0.25
1499,0.25
1500,0.375
1501,0.5
1502,0.5
1503,0.5
1504,0.375
1505,0.25
1506,0.25
1507,0.25
1508,0.125
1509,0.125
1510,0.125
1511,0.125
1512,0.125
1513,0.125
1514,0.25
1515,0.375
1516,0.375
1517,0.375
1518,0.5
1519,0.5
1520,0.5
1521,0.5
1522,0.5
1523,0.5
1524,0.5
1525,0.375
1526,0.375
1527,0.375
1528,0.375
1529,0.375
1530,0.25
1531,0.125
1532,0.125
1533,0.25
1534,0.125
1535,0.125
1536,0.25
1537,0.375
1538,0.375
1539,0.375
1540,0.375
1541,0.375
1542,0.375
1543,0.375
1544,0.375
1545,0.375
1546,0.375
1547,0.5
1548,0.625
1549,0.5
1550,0.5
1551,0.625
1552,0.625
1553,0.5
1554,0.5
1555,0.375
1556,0.25
1557,0.375
1558,0.375
1559,0.25
1560,0.125
1561,0.125
1562,0.125
1563,0.125
1564,0.125
1565,0.125
1566,0.25
1567,0.375
1568,0.375
1569,0.5
1570,0.625
1571,0.75
1572,0.75
1573,0.75
1574,0.75
1575,0.75
1576,0.875
1577,0.875
1578,0.875
1579,0.875
1580,0.875
1581,0.75
1582,0.75
1583,0.625
1584,0.625
1585,0.5
1586,0.375
1587,0.25
1588,0.25
1589,0.375
1590,0.25
1591,0.25
1592,0.125
1593,0.125
1594,0.25
1595,0.25
1596,0.375
1597,0.25
1598,0.375
1599,0.375
1600,0.5
1601,0.625
1602,0.5
1603,0.625
1604,0.5
1605,0.5
1606,0.375
1607,0.375
1608,0.25
1609,0.25
1610,0.25
1611,0.125
1612,0.25
1613,0.375
1614,0.375
1615,0.375
1616,0.375
1617,0.25
1618,0.25
1619,0.25
1620,0.125
1621,0.125
1622,0.125
1623,0.125
1624,0.25
1625,0.25
1626,0.375
1627,0.375
1628,0.375
1629,0.25
1630,0.375
1631,0.375
1632,0.25
1633,0.375
1634,0.25
1635,0.375
1636,0.5
1637,0.625
1638,0.5
1639,0.5
1640,0.5
1641,0.5
1642,0.625
1643,0.5
1644,0.375
1645,0.25
1646,0.25
1647,0.375
1648,0.5
1649,0.5
1650,0.375
1651,0.375
1652,0.5
1653,0.625
1654,0.625
1655,0.625
1656,0.625
1657,0.5
1658,0.5
1659,0.5
1660,0.375
1661,0.375
1662,0.375
1663,0.25
1664,0.125
1665,0.125
1666,0.125
1667,0.125
1668,0.25
1669,0.125
1670,0.125
1671,0.25
1672,0.25
1673,0.25
1674,0.375
1675,0.5
1676,0.375
1677,0.375
1678,0.375
1679,0.375
1680,0.375
1681,0.375
1682,0.25
1683,0.25
1684,0.375
1685,0.5
1686,0.625
1687,0.5
1688,0.5
1689,0.625
1690,0.75
1691,0.625
1692,0.5
1693,0.5
1694,0.375
1695,0.375
1696,0.5
1697,0.375
1698,0.25
1699,0.375
1700,0.375
1701,0.375
1702,0.375
1703,0.375
1704,0.25
1705,0.375
1706,0.5
1707,0.5
1708,0.5
1709,0.5
1710,0.625
1711,0.625
1712,0.625
1713,0.625
1714,0.5
1715,0.5
1716,0.5
1717,0.375
1718,0.25
1719,0.25
1720,0.375
1721,0.375
1722,0.375
1723,0.25
1724,0.25
1725,0.25
1726,0.25
1727,0.375
1728,0.25
1729,0.125
1730,0.125
1731,0.25
1732,0.375
1733,0.5
1734,0.625
1735,0.5
1736,0.625
1737,0.625
1738,0.625
1739,0.625
1740,0.625
1741,0.625
1742,0.5
1743,0.5
1744,0.5
1745,0.625
1746,0.75
1747,0.75
1748,0.625
1749,0.625
1750,0.75
1751,0.75
1752,0.75
1753,0.625
1754,0.5
1755,0.375
1756,0.375
1757,0.25
1758,0.125
1759,0.125
1760,0.0
1761,0.0
1762,0.0
1763,0.125
1764,0.125
1765,0.25
1766,0.375
1767,0.5
1768,0.5
1769,0.625
1770,0.625
1771,0.625
1772,0.75
1773,0.75
1774,0.75
1775,0.625
1776,0.75
1777,0.75
1778,0.75
1779,0.625
1780,0.5
1781,0.5
1782,0.5
1783,0.5
1784,0.5
1785,0.375
1786,0.375
1787,0.375
1788,0.375
1789,0.375
1790,0.25
1791,0.25
1792,0.125
1793,0.25
1794,0.25
1795,0.375
1796,0.375
1797,0.25
1798,0.25
1799,0.375
1800,0.5
1801,0.5
1802,0.5
1803,0.375
1804,0.5
1805,0.5
1806,0.625
1807,0.625
1808,0.625
1809,0.625
1810,0.75
1811,0.875
1812,0.75
1813,0.875
1814,0.75
1815,0.625
1816,0.5
1817,0.5
1818,0.5
1819,0.375
1820,0.5
1821,0.5
1822,0.625
1823,0.625
1824,0.625
1825,0.625
1826,0.625
1827,0.75
1828,0.625
1829,0.625
1830,0.5
1831,0.5
1832,0.5
1833,0.5
1834,0.375
1835,0.25
1836,0.25
1837,0.125
1838,0.125
1839,0.25
1840,0.375
1841,0.25
1842,0.25
1843,0.25
1844,0.25
1845,0.375
1846,0.375
1847,0.375
1848,0.375
1849,0.5
1850,0.5
1851,0.5
1852,0.625
1853,0.625
1854,0.75
1855,0.75
1856,0.625
1857,0.625
1858,0.75
1859,0.75
1860,0.75
1861,0.75
1862,0.625
1863,0.625
1864,0.75
1865,0.625
1866,0.625
1867,0.625
1868,0.625
1869,0.625
1870,0.625
1871,0.625
1872,0.625
1873,0.75
1874,0.625
1875,0.75
1876,0.75
1877,0.75
1878,0.875
1879,0.875
1880,0.75
1881,0.625
1882,0.625
1883,0.5
1884,0.375
1885,0.25
1886,0.125
1887,0.125
1888,0.125
1889,0.25
1890,0.25
1891,0.375
1892,0.375
1893,0.375
1894,0.5
1895,0.375
1896,0.5
1897,0.5
1898,0.625
1899,0.625
1900,0.75
1901,0.75
1902,0.625
1903,0.625
1904,0.625
1905,0.5
1906,0.5
1907,0.375
1908,0.375
1909,0.5
1910,0.5
1911,0.625
1912,0.625
1913,0.625
1914,0.625
1915,0.75
1916,0.625
1917,0.625
1918,0.625
1919,0.625
1920,0.5
1921,0.625
1922,0.5
1923,0.375
1924,0.375
1925,0.25
1926,0.25
1927,0.25
1928,0.375
1929,0.25
1930,0.25
1931,0.25
1932,0.375
1933,0.375
1934,0.5
1935,0.375
1936,0.375
1937,0.375
1938,0.375
1939,0.375
1940,0.375
1941,0.375
1942,0.375
1943,0.375
1944,0.375
1945,0.5
1946,0.5
1947,0.625
1948,0.5
1949,0.5
1950,0.375
1951,0.5
1952,0.375
1953,0.25
1954,0.375
1955,0.25
1956,0.25
1957,0.25
1958,0.25
1959,0.125
1960,0.25
1961,0.25
1962,0.25
1963,0.375
1964,0.5
1965,0.5
1966,0.625
1967,0.75
1968,0.625
1969,0.75
1970,0.75
1971,0.625
1972,0.625
1973,0.75
1974,0.625
1975,0.5
1976,0.625
1977,0.625
1978,0.625
1979,0.75
1980,0.75
1981,0.625
1982,0.625
1983,0.75
1984,0.625
1985,0.5
1986,0.375
1987,0.375
1988,0.25
1989,0.25
1990,0.375
1991,0.375
1992,0.375
1993,0.5
1994,0.625
1995,0.5
1996,0.625
1997,0.625
1998,0.625
1999,0.5
2000,0.5
2001,0.375
2002,0.25
2003,0.375
2004,0.25
2005,0.375
2006,0.25
2007,0.375
2008,0.5
2009,0.5
2010,0.5
2011,0.375
2012,0.375
2013,0.25
2014,0.25
2015,0.25
2016,0.25
2017,0.375
2018,0.375
2019,0.375
2020,0.375
2021,0.375
2022,0.5
2023,0.5
2024,0.375
2025,0.25
2026,0.375
2027,0.5
2028,0.5
2029,0.625
2030,0.5
2031,0.5
2032,0.625
2033,0.625
2034,0.5
2035,0.375
2036,0.375
2037,0.375
2038,0.5
2039,0.375
2040,0.25
2041,0.375
2042,0.375
2043,0.375
2044,0.375
2045,0.25
2046,0.125
2047,0.125
2048,0.25
2049,0.125
2050,0.25
2051,0.375
2052,0.375
2053,0.5
2054,0.625
2055,0.625
2056,0.5
2057,0.625
2058,0.625
2059,0.5
2060,0.5
2061,0.375
2062,0.25
2063,0.375
2064,0.5
2065,0.375
2066,0.375
2067,0.5
2068,0.5
2069,0.5
2070,0.5
2071,0.375
2072,0.375
2073,0.5
2074,0.375
2075,0.375
2076,0.375
2077,0.375
2078,0.5
2079,0.5
2080,0.375
2081,0.25
2082,0.375
2083,0.25
2084,0.375
2085,0.5
2086,0.5
2087,0.5
2088,0.625
2089,0.625
2090,0.5
2091,0.5
2092,0.5
2093,0.5
2094,0.5
2095,0.5
2096,0.375
2097,0.375
2098,0.5
2099,0.5
2100,0.375
2101,0.375
2102,0.375
2103,0.5
2104,0.625
2105,0.625
2106,0.5
2107,0.625
2108,0.75
2109,0.625
2110,0.5
2111,0.5
2112,0.375
2113,0.375
2114,0.375
2115,0.375
2116,0.25
2117,0.375
2118,0.5
2119,0.5
2120,0.5
2121,0.5
2122,0.5
2123,0.375
2124,0.375
2125,0.375
2126,0.25
2127,0.25
2128,0.375
2129,0.375
2130,0.5
2131,0.5
2132,0.625
2133,0.5
2134,0.625
2135,0.5
2136,0.375
2137,0.5
2138,0.5
2139,0.625
2140,0.625
2141,0.625
